field0,response_id,language,version,summary.word_count,summary.words_per_sentence,summary.sentence_count,summary.six_plus_words,summary.emojis,summary.emoticons,summary.hashtags,summary.urls,summary.capitals,personality.extraversion,personality.active,personality.assertive,personality.cheerful,personality.energetic,personality.friendly,personality.sociable,personality.openness,personality.adventurous,personality.artistic,personality.emotionally_aware,personality.imaginative,personality.intellectual,personality.liberal,personality.conscientiousness,personality.ambitious,personality.cautious,personality.disciplined,personality.dutiful,personality.organized,personality.self_assured,personality.neuroticism,personality.aggressive,personality.anxiety_prone,personality.impulsive,personality.melancholy,personality.self_conscious,personality.stress_prone,personality.agreeableness,personality.cooperative,personality.empathetic,personality.genuine,personality.generous,personality.humble,personality.trusting,social_dynamics.social,social_dynamics.affiliation,social_dynamics.inward_focus,social_dynamics.outward_focus,social_dynamics.authentic,social_dynamics.negations,social_dynamics.clout,drives.affiliation,drives.achievement,drives.risk_seeking,drives.risk_aversion,drives.power,drives.reward,cognition.analytical_thinking,cognition.cognitive_processes,cognition.causation,cognition.certainty,cognition.comparisons,cognition.differentiation,cognition.discrepancies,cognition.insight,cognition.tentative,additional_indicators.focus_past,additional_indicators.focus_present,additional_indicators.focus_future,additional_indicators.self_focus,additional_indicators.external_focus,sallee.sentiment,sallee.goodfeel,sallee.badfeel,sallee.emotionality,sallee.non_emotion,sallee.ambifeel,sallee.admiration,sallee.amusement,sallee.excitement,sallee.gratitude,sallee.joy,sallee.love,sallee.anger,sallee.boredom,sallee.disgust,sallee.fear,sallee.sadness,sallee.calmness,sallee.curiosity,sallee.surprise
A3091RP0SPZLMN,3b47a6bd-b44c-49c2-805f-30c89114cd74,en,v1.0.0,343,9.026315789,38,0.201166181,0,0,0,0,0.030906593,46.88315196,42.82982516,41.35212958,70.97051224,41.17298122,45.57219349,35.21077555,51.18833964,64.57468798,63.33288239,48.14279737,42.89571517,36.57294177,74.02690161,46.50126986,39.82797317,21.98424485,51.73318745,41.49802316,44.60725271,75.68859954,35.41813004,34.0889546,27.22512863,69.1905628,34.11508929,34.25995272,18.01174524,57.52029519,45.13481271,65.19932736,36.95940331,61.08331665,64.93338118,62.33100383,0.777025689,0.129990347,22.19770131,15.97285442,4.21918532,93.96473933,26.69666634,0.129990347,0.059124959,3.765621121,50.71174377,47.95981703,2.839143356,0.690301809,0.096209913,0.017492711,0.017492711,0.017492711,0.017492711,0.023323615,0.008746356,0.017492711,0,0.104956268,0,0.043731778,0.017492711,0.2351862,0.249481785,0.014295585,0.268542565,0.731457435,0.004765195,0.075599819,0,0.001739296,0.033356365,0.014295585,0.042886755,0,0,0.00953039,0,0.004765195,0.098282147,0,0
A19XMHRB3G4DIR,880b633d-3453-44db-85d4-79bc8b872bd9,en,v1.0.0,416,13.86666667,30,0.28125,0,0,0,0,0.020331728,53.30028189,57.84566708,44.31597531,85.72997219,30.44187364,59.32014302,52.84329151,58.85113421,65.03400496,81.69616829,43.91190788,49.72147155,56.24288147,53.42344208,57.38614879,58.47547219,55.34366425,53.67576787,62.3622853,32.78564916,66.02225721,45.67645993,33.59562357,50.58314324,67.15286133,44.27959668,61.11567809,35.18222326,57.63863255,38.90928692,69.36863585,36.0398077,69.01652613,54.83653897,52.27479345,0.411595385,1.838729026,16.63271297,3.194570885,56.47698155,90.05612698,6.317923726,1.838729026,9.307346506,55.71877845,19.14259704,73.67499224,86.3157702,0.641921042,0.161057692,0.021634615,0.012019231,0.045673077,0.086538462,0.012019231,0.016826923,0.045673077,0.019230769,0.098557692,0.004807692,0.036057692,0.007211538,0.297684211,0.338105263,0.040421053,0.381894737,0.618105263,0.010105263,0.14,0,0.003368421,0.055789474,0.055789474,0.075789474,0.013473684,0,0.006736842,0.013473684,0.011789474,0.048842105,0,0
A39WWMBA0299ZF,0b8800e0-1988-4580-9e36-7f2530352b1d,en,v1.0.0,1057,11.12631579,95,0.225165563,0,0,0,0,0.025119099,48.51120504,39.83172094,52.68829933,58.74383252,35.02004363,55.99104033,48.57830283,57.4873275,50.14715364,71.61523279,60.52141078,49.4109536,51.06000015,68.87628407,47.50567025,38.18291863,32.76777968,51.71635495,52.70945397,34.36649943,69.43677292,41.50182889,29.33635756,40.50363807,50.47525993,44.37608124,46.07082315,48.12352371,60.15410317,64.99283116,76.09707403,47.7978922,56.29545931,65.62989684,54.15542344,54.84354187,76.12409827,28.82619468,92.28668377,23.85947774,52.3747924,78.07849191,76.12409827,63.52559741,18.7908632,62.2527518,34.61286123,6.175855031,0.490381133,0.118259224,0.031220435,0.009460738,0.036896878,0.029328288,0.021759697,0.017029328,0.025543992,0.030274361,0.094607379,0.011352886,0.052034059,0.065279092,0.138938059,0.212574443,0.073636383,0.296960663,0.703039337,0.017916395,0.082028423,0.001433312,0.000523159,0.020783018,0.014476447,0.02723292,0.012899804,0,0.013437296,0.004299935,0.022932986,0.063244874,0.00859987,0
AKJHHD5VEH7VG,364b7b0b-e83c-4f14-9c33-801fe358863b,en,v1.0.0,1788,12.86330935,139,0.219798658,0,0,0,0,0.034016451,38.23112707,45.71619723,26.75275182,41.29257589,48.94185289,31.96118968,38.38630229,44.79583646,56.12670539,56.64475327,29.0031004,33.55922063,42.93516838,49.40372264,48.9146859,50.27991387,27.30802884,75.43147532,34.97782892,52.89153742,59.52324223,46.13477993,41.50515521,40.6512006,56.19124362,46.48051033,51.93267334,45.1314363,52.14234137,43.05148379,70.79762715,77.13797205,43.67939135,43.1837994,47.45425042,0.023897948,0.129990347,87.2276333,1.779359431,83.99975269,95.73529954,0.296623181,0.129990347,40.51313075,51.19589506,3.281469834,34.03404796,97.87130712,0.48655481,0.143176734,0.054250559,0.001118568,0.036912752,0.051454139,0.015659955,0.021252796,0.011185682,0.043624161,0.107941834,0.005592841,0.110738255,0.005592841,0.044643933,0.08974658,0.045102647,0.150737659,0.849262341,0.015888432,0.045294846,0,0.002424267,0.033634786,0.005637831,0.011660059,0.028189154,0,0.005125301,0.007175421,0.010763132,0.022551323,0,0
A7C77J4MH94B6,f39dc2ed-9d9b-46a4-8716-3a1f672e0b0a,en,v1.0.0,557,14.65789474,38,0.177737882,0,0,0,0,0.025022341,52.29433235,47.89393309,37.6109023,84.5295024,44.52096408,57.33623525,46.40017142,45.20953189,59.00191511,63.49482079,46.24425331,25.27955706,37.87430685,46.27351422,56.04072438,60.11317583,33.35292105,61.99633331,52.98967291,40.39612201,71.09231165,42.1978292,25.84754607,41.17653257,70.02575265,46.74659369,48.81476626,32.45571168,58.33201476,45.89635651,68.59073602,50.89174162,59.55066685,57.78672447,61.90964988,1.975268108,0.129990347,23.065149,16.58528511,18.09345264,82.81583721,13.36196663,0.129990347,18.08626473,51.5931474,2.884217496,25.79835076,98.68212709,0.343891121,0.113105925,0.012567325,0.014362657,0.048473968,0.070017953,0.012567325,0.007181329,0.021543986,0.016157989,0.122082585,0.005385996,0.044883303,0.017953321,0.195148097,0.209898221,0.014750124,0.234638009,0.765361991,0.009989665,0.136013125,0,0,0.049948323,0.052368895,0.032274301,0.002455152,0,0,0,0,0.012294972,0,0
A26MBVPPXZN1YM,41c6876c-b532-4428-97ef-db8d22fcc279,en,v1.0.0,270,16.875,16,0.27037037,0,0,0,0,0.017784964,46.60106365,51.33729493,56.20305819,62.0380954,27.7641875,41.65522117,33.84646357,61.13734443,44.280021,71.6845544,54.23592096,51.2902851,73.44189607,45.26821962,59.69732912,76.56803838,46.38391497,51.99769555,45.77712279,55.17507238,63.59168038,43.49580164,40.2429474,40.90607185,55.56719967,42.68148704,56.17766375,30.7241416,43.17475442,45.12422349,48.39653289,31.76958649,46.96937349,32.62751425,45.07518446,9.604245847,0.95529095,22.74293993,6.778118017,43.1743436,29.15296732,36.85026728,0.95529095,80.36608648,51.36555491,3.111809981,93.62218323,98.21757806,0.852430255,0.155555556,0.037037037,0.014814815,0.07037037,0.040740741,0.033333333,0.040740741,0.037037037,0.011111111,0.066666667,0.011111111,0.044444444,0.011111111,0.162525144,0.231123767,0.068598623,0.305438942,0.694561058,0.005716552,0.165869327,0,0,0.01429138,0.016663749,0.01429138,0.020007932,0.011433104,0.022866208,0.022866208,0.002858276,0.025724484,0,0
A2GJX2KCUSR0EI,75fe603a-1d05-46d3-bbc7-145a6dfa8924,en,v1.0.0,2259,19.81578947,114,0.250996016,0,0,0,0,0.036026308,35.39273876,45.77795986,24.41387718,37.50512944,43.28321645,36.3210534,29.92644641,50.23673459,52.98019563,56.83488066,32.56732378,30.79855554,51.29593524,71.38552502,37.55478812,31.27386318,44.81344327,58.24048215,25.23190612,37.36903561,48.35338633,46.09850903,31.52798784,46.91175185,54.67289287,54.30950456,53.05050971,38.3461098,43.03566715,38.38322127,58.89124524,30.86925598,40.03370956,53.83561313,38.44701569,0.508935892,0.137731669,36.58580368,10.7506414,30.02373541,60.8367228,14.52803479,0.137731669,7.27647395,18.56740876,52.73524787,20.41295445,15.23392514,0.568227711,0.150066401,0.035856574,0.011952191,0.023019035,0.045595396,0.015050907,0.015493581,0.041168659,0.034085879,0.107569721,0.008410801,0.059760956,0.01416556,0.010379384,0.063533012,0.053153628,0.141700112,0.858299888,0.027144845,0.026642163,0,0.001138073,0.019282894,0.010274826,0.008545599,0.021665608,0.00802281,0.00482575,0.008052971,0.017412915,0.011531532,0,0
A3W3YT08F94PO7,5721c171-d1c3-4e1c-81f7-d9ba7263db4a,en,v1.0.0,135,13.5,10,0.148148148,0,0,0,0,0.018518519,38.57221692,36.29514285,49.28733264,4.506125705,60.93227306,36.31308475,31.43584182,38.31574506,47.83098878,54.79949975,44.72968523,42.5281254,23.14638732,39.90196083,38.39136987,66.31425605,32.35718023,44.64730863,8.999149645,1.095934851,50.07530978,48.9791068,35.59106318,31.06787268,47.89126445,80.16798139,27.1449127,27.95529009,34.58974904,42.80516655,56.21990799,63.50098529,12.53286193,33.12256022,37.63698532,85.43038315,0.129990347,1.017244092,99.57791939,0.313152101,98.98395205,99.94202328,0.129990347,90.92172141,52.13523132,2.342133576,0.007224312,99.78877837,0.669366969,0,0,0,0,0,0,0,0,0,0.111111111,0.037037037,0,0.111111111,-0.282742792,0,0.282742792,0.282742792,0.717257208,0,0,0,0,0,0,0,0,0.114187348,0.282742792,0,0.254052503,0,0,0
A3OTFWV6920FT,782e0e92-e24f-4e63-8218-8a338b833ce1,en,v1.0.0,20,2,10,0.5,0,0,0,0,0.08,56.347632,43.54976846,41.60468876,66.11125963,72.03729092,67.69817591,44.21683664,36.9853528,59.72961733,71.16172163,22.45058546,40.40292322,17.03008045,37.07560397,46.440021,49.59325594,15.59520675,43.95100276,48.75035832,1.095934851,81.7960064,31.02765267,29.07187632,28.6576752,65.00973723,24.52521019,11.04287504,44.24529693,63.49508478,53.13310332,54.05468841,60.03851172,61.07380191,74.88079962,83.55284251,99.99168584,0.129990347,1.017244092,0.132417446,0.28016564,100,63.64608669,0.129990347,0.059124959,52.23868245,2.238682446,0.007224312,100,0.386043956,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.656357388,0.656357388,0,0.656357388,0.343642612,0,0.656357388,0,0,0.427262314,0,0.312714777,0,0,0,0,0,0,0,0
A2SH5YH74O245M,55f37320-4e8f-45fe-848f-27102028b221,en,v1.0.0,95,8.636363636,11,0.210526316,0,0,0,0,0.037037037,60.5762625,43.54284208,47.89803372,92.79908141,59.05845287,77.87585811,36.01898891,44.61154305,45.65510134,69.43083134,38.73718169,28.81219283,42.73183023,37.07485043,56.25801085,62.08375757,34.97391349,41.38019371,65.83976498,26.07901037,71.06629422,43.86752831,29.0016917,43.25930723,83.82190329,38.56571013,55.12175218,42.89135191,55.21684792,64.32578661,83.19304075,23.28188229,50.92487841,52.78266279,57.92511357,10.27060937,98.65160228,29.37195065,0.132417446,5.805847672,0.498185398,9.426071866,98.65160228,98.23539265,52.23868245,2.238682446,0.007224312,100,0.868801896,0.315789474,0.052631579,0.052631579,0,0.105263158,0,0,0.157894737,0,0.157894737,0,0.052631579,0,0.5,0.5,0,0.5,0.5,0,0.25,0,0,0,0.21875,0.03125,0,0,0,0,0,0,0,0
A1F4BVHEE78OVF,1a9de574-35ad-4727-8a14-057d0e68629a,en,v1.0.0,51,7.285714286,7,0.098039216,0,0,0,0,0.038461538,53.83044506,60.92343745,40.92165635,61.30608497,70.16083655,52.22351807,32.37368266,39.48768497,59.23594223,48.79440665,31.24865108,48.63245541,29.18423535,36.38544139,62.99331853,79.37225367,32.7426074,62.63622809,54.03262816,24.64503404,85.4015052,33.75290963,29.66761577,33.11249001,48.62957433,40.88664912,25.51051065,16.10020173,60.19993349,54.21873902,46.10377432,70.90818001,60.80360639,54.60585185,75.81617449,0.007925821,0.129990347,18.71269538,0.132417446,51.54302951,99.36180357,16.96790525,0.129990347,0.059124959,52.23868245,2.238682446,43.51791247,100,0.538347339,0,0,0,0,0,0,0,0,0,0.098039216,0.039215686,0.039215686,0,0.184366364,0.236873273,0.052506909,0.289380182,0.710619818,0,0.236873273,0,0,0.142123964,0,0.094749309,0,0,0.015791552,0.005132254,0,0,0,0
A2EM4MVIU5Z0KD,faa2389a-018c-40f3-8af5-f9b2f228add8,en,v1.0.0,66,11,6,0.045454545,0,0,0,0,0.028571429,55.77155913,60.48005767,39.18212635,55.02845428,71.77107706,62.7543236,52.10092526,37.29607688,64.625031,42.32513573,35.81758,40.68021092,24.92278979,37.07564763,55.34604264,62.07323622,16.50697735,46.01395073,56.12707458,33.45860764,81.95100709,30.57884283,40.47183946,26.79429977,84.48093487,10.60027172,9.450988884,39.65833875,68.8405629,65.27198296,57.15720296,58.35301621,68.23284328,70.97400538,95.28590972,63.29524255,0.129990347,23.47826168,71.3647273,0.527617748,0.498185398,87.54390174,0.129990347,0.059124959,52.2345444,2.242820492,0.007224312,99.99155096,0.699429499,0.136363636,0.090909091,0.045454545,0,0,0,0,0,0.045454545,0.136363636,0,0.045454545,0.045454545,0.366666667,0.366666667,0,0.366666667,0.633333333,0,0.266666667,0,0.133333333,0.166666667,0,0,0,0,0,0,0,0,0,0
A914TQVHI872U,6d7ff4b4-9491-44aa-9359-693881e3befd,en,v1.0.0,438,12.51428571,35,0.267123288,0,0,0,0,0.022828784,50.13652835,43.64246301,49.48451602,48.93564929,58.85086762,53.19696984,39.31500338,57.01494572,64.69386729,56.00803492,41.80969467,41.37806899,57.93388529,77.7073982,50.50257885,42.07584726,41.24151956,53.26072072,45.38912765,46.56093402,76.80113386,35.54074784,32.4605293,28.534857,48.72092622,43.74693594,31.66805412,15.86774551,51.74049173,50.52835317,57.88508735,34.95218611,55.58838171,43.37337521,58.32770815,1.607961977,9.284114727,10.66271896,25.76346934,4.095244104,30.55580048,49.77909335,9.284114727,59.60477498,10.78374576,60.51891087,86.92376803,0.233948008,0.697841068,0.095890411,0.02739726,0.011415525,0.025114155,0.02283105,0.00913242,0.02283105,0.02283105,0.03652968,0.075342466,0.00913242,0.025114155,0.02283105,0.128792552,0.155365328,0.026572776,0.227491435,0.772508565,0.045553331,0.075922218,0,0.013286388,0.001898055,0,0.060462556,0,0,0.003796111,0.007592222,0.015184444,0.011388333,0,0.018980554
AFXRO7K3ZZ0PX,518b8eb9-9dda-4c75-bcee-89bbd6a29e56,en,v1.0.0,145,10.35714286,14,0.15862069,0,0,0,0,0.023850085,56.57343013,44.19194024,53.1263541,65.09553443,59.71559908,62.5869366,50.18588241,38.38984631,37.4730855,67.51047162,22.11438573,28.70120328,34.3602254,37.48455055,63.24398143,68.04572258,47.16308449,61.1120281,58.87567399,69.72069188,67.34392699,37.43408441,30.48101178,32.88476469,78.17948685,25.60718339,43.33781955,46.55907979,59.71936385,63.32571511,50.48558464,37.62390526,62.48056764,60.68546153,79.11037342,1.64875624,76.3996098,3.301965133,2.780766366,16.00079388,73.35207949,53.15660124,76.3996098,93.87637922,52.19730199,2.280062898,49.08162117,99.91551025,0.11270557,0.151724138,0.048275862,0.062068966,0.04137931,0.020689655,0,0,0.04137931,0.055172414,0.075862069,0,0.006896552,0.006896552,0.22341861,0.22341861,0,0.272987635,0.727012365,0.049569025,0.061630821,0,0,0.033046017,0,0.161787789,0,0,0,0,0,0,0,0
A3H6PKSSFXDIS2,26f4abcd-0b17-45d5-88e2-9f65a6f8f22d,en,v1.0.0,328,19.29411765,17,0.222560976,0,0,0,0,0.029331514,45.75312114,35.8209468,26.99175343,82.26642323,43.98113471,46.84685534,40.94986902,50.27815876,52.86454814,72.78547905,37.90223332,55.41322769,44.34147711,42.20534429,54.71657486,71.20374118,33.20778578,66.91583483,18.64916095,47.36013248,82.61474665,34.49178826,30.40952942,29.20136971,52.62967591,38.67660406,38.0891866,14.73057808,51.20784626,51.85482965,86.79747407,53.94188436,36.64125281,40.22639381,57.24211194,0.007925821,0.129990347,79.598988,0.132417446,28.30260423,91.8088336,4.326325048,0.129990347,0.870034705,51.55176695,2.925597948,3.295150736,98.5976603,0.625729772,0.054878049,0.036585366,0.009146341,0.054878049,0.009146341,0,0,0,0.036585366,0.06402439,0.018292683,0.097560976,0,0.349349349,0.367367367,0.018018018,0.385385385,0.614614615,0,0.034034034,0,0,0,0.036036036,0,0,0,0,0.006006006,0.006006006,0.315315315,0,0
A1VTPPQNT23IU8,849194cb-4a5c-427a-b59f-9dda0d012b80,en,v1.0.0,78,4.588235294,17,0.294871795,0,0,0,0,0.04815864,64.48435789,58.77991565,67.86979854,86.92304595,62.48335722,59.08042903,31.72362399,41.19217445,57.07270327,42.8866039,22.113345,44.51178861,41.8370447,37.07485043,52.30125411,61.96224144,15.60165086,54.11378635,28.88711539,36.37898612,94.27291709,31.73161137,41.19415278,21.72157995,63.66430647,24.53113612,25.24905617,16.40135072,46.83033274,59.83294462,39.63108416,58.65410205,36.818215,34.17750655,71.85510243,0.023897948,0.129990347,1.017244092,0.132417446,0.527617748,0.498185398,35.94818047,0.129990347,100,52.23868245,2.238682446,98.96739733,100,0.99,0.115384615,0.064102564,0,0.051282051,0.051282051,0,0,0,0.025641026,0.115384615,0,0,0,0.429347826,0.429347826,0,0.429347826,0.570652174,0,0.362318841,0,0,0,0.057971014,0,0,0,0,0,0,0.009057971,0,0
A3VLTT45T236B,12ec651a-4777-4643-a23d-154467542a2f,en,v1.0.0,610,16.05263158,38,0.240983607,0,0.004918033,0.004918033,0,0.080044676,57.63735397,38.15769398,60.94467585,69.46117095,61.50657931,59.34576405,39.56878299,54.83928335,61.59273832,69.15198158,52.5715515,52.06081688,50.59240469,46.32962201,59.33054211,68.46021438,36.52448808,54.7430051,52.81361231,63.42063327,65.38977848,43.80358575,44.89416482,34.96444723,70.98212187,44.81782342,40.99249797,22.8422967,54.60663424,49.23864183,65.79382654,22.5635725,62.53816577,44.81935995,63.26746951,10.0896016,11.15891277,8.636771714,25.76346934,8.252562779,45.70074002,61.2450538,11.15891277,86.00615208,51.71315071,2.764214185,43.51791247,98.92708917,0.799636352,0.116393443,0.032786885,0.02295082,0.040983607,0.037704918,0.009836066,0.009836066,0.026229508,0.02295082,0.083606557,0.006557377,0.021311475,0.02295082,0.17020947,0.257321926,0.087112456,0.344434383,0.655565617,0.009758597,0.088018016,0,0.002180492,0.029919215,0.016907752,0.137001644,0.020232109,0,0.01429831,0,0.052582037,0.006184019,0,0.009758597
AUAC7GPINCR54,fd0c15b8-58f3-4865-bb94-dbce3d07e16c,en,v1.0.0,153,21.85714286,7,0.31372549,0,0,0,0,0.017467249,40.55508708,42.20360636,48.4594449,21.03195438,59.21304392,34.5617924,21.6988188,48.17142517,59.72961733,63.49532222,24.48209146,23.35631045,59.3127616,32.03995996,41.05500405,54.49649697,30.59269126,57.16757255,23.3485569,5.227213807,58.04550178,47.87319528,27.11631209,35.8685286,54.90392757,67.54619308,60.79107293,28.10853908,29.55535301,41.35180832,44.42357719,37.14839324,17.53263114,20.42853077,36.14122483,0.007925821,0.129990347,1.017244092,0.132417446,51.54302951,99.36180357,6.805573286,0.129990347,92.53317472,52.1890259,2.288338989,95.13217436,99.89861248,0.646659405,0.137254902,0.019607843,0,0.078431373,0.078431373,0,0,0.039215686,0,0.098039216,0,0,0,0.016666667,0.116666667,0.1,0.216666667,0.783333333,0,0.116666667,0,0,0,0,0,0,0,0.033333333,0,0.1,0,0,0
A3E3GD3TABXKU1,b3e788b5-bd42-459b-8a15-d4541d11bd21,en,v1.0.0,419,12.32352941,34,0.178997613,0,0.002386635,0,0,0.030177515,63.14287333,50.26239595,40.13344382,93.65575951,69.85284134,71.00630473,57.57827464,44.73367589,64.07991588,52.53891654,44.0511519,19.44203527,37.86277858,59.45696237,51.91690757,58.99203525,39.47268066,51.39363904,54.57343832,25.00812904,58.84677723,40.86723399,43.31670075,45.32514508,79.95630417,15.29280992,51.81006945,57.00731681,59.80829672,51.02319372,37.75403804,46.70018664,72.0447624,58.57747358,72.98761906,8.329709558,10.36773944,41.95829487,47.43855003,36.18066065,14.94332039,22.4937024,10.36773944,37.87849195,51.94901928,2.52834561,3.78346715,99.40860252,0.182093604,0.164677804,0.040572792,0.019093079,0.023866348,0.052505967,0.009546539,0.021479714,0.035799523,0.033412888,0.140811456,0.002386635,0.064439141,0.033412888,0.162486369,0.202229492,0.039743124,0.241972616,0.758027384,0,0.072700836,0,0.037998304,0.025202957,0.075221132,0.080673694,0.039743124,0.037804435,0.037804435,0,0,0,0,0
A22CW0ZHY3NJH8,7249fee0-8428-4234-a97c-939be3d94d7e,en,v1.0.0,925,13.4057971,69,0.197837838,0,0,0,0,0.028732683,44.66495453,48.36495273,37.88986486,66.4032247,39.50829315,38.9021509,35.7514557,51.06327144,60.33672066,59.61880134,46.43667124,25.23350771,45.71298236,74.66117123,40.10355531,36.29111853,27.27098329,58.25687436,29.21881552,40.34397804,57.25199763,50.03072451,45.04811717,41.47110832,71.31411623,50.59599637,52.87050299,44.11208113,44.31139716,41.47422289,61.14031712,48.71430198,33.89044772,51.68515775,45.36692404,9.604245847,1.455882509,40.14509006,23.52064885,13.33770761,97.67422903,12.75001817,1.455882509,4.155338859,3.409749234,51.06761566,54.2381871,2.165404595,0.474633205,0.144864865,0.03027027,0.016216216,0.048648649,0.051891892,0.012972973,0.021621622,0.014054054,0.014054054,0.139459459,0.004324324,0.062702703,0.021621622,0.056493186,0.123964795,0.067471609,0.215995579,0.784004421,0.024559175,0.034949595,0,0.000689546,0.007556669,0.033532719,0.009445836,0.019935438,0,0.013413088,0.008246215,0.006357048,0.039245089,0,0
A2TXMYYGSZCSZ1,b3e0a613-4179-4743-af19-e6699227e99c,en,v1.0.0,251,14.76470588,17,0.171314741,0,0,0,0,0.031761309,65.21828238,60.71504772,73.76367587,68.47558798,64.43538062,63.49665903,46.05053673,57.40828306,52.39848568,69.88805799,66.11711146,40.0226744,59.35437792,48.50542187,59.34986878,73.23863523,21.17162399,38.41036929,68.45963755,30.09217168,73.56841082,44.115822,48.39317649,31.38444785,81.2741524,38.56963577,36.32670691,34.60576706,66.63310964,58.65904549,72.90209877,49.8166297,75.176776,47.39705925,76.39420455,39.23399389,50.75129748,41.17998835,52.69386742,31.03327931,5.966706998,63.64608669,50.75129748,82.37673252,52.23868245,2.238682446,92.5989418,100,0.720928477,0.107569721,0.015936255,0.027888446,0.039840637,0.023904382,0.007968127,0.039840637,0.015936255,0.007968127,0.123505976,0,0.06374502,0.035856574,0.329258555,0.329258555,0,0.340873125,0.659126875,0.01161457,0.226658343,0,0,0.073926741,0.005807285,0.147490527,0,0,0,0,0,0,0,0
